X1011.gwas.imputed_v3.both_sexes.tsv.bgz X102_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X110001.gwas.imputed_v3.both_sexes.tsv.bgz X1150_1.gwas.imputed_v3.both_sexes.tsv.bgz X1180.gwas.imputed_v3.both_sexes.tsv.bgz X1190.gwas.imputed_v3.both_sexes.tsv.bgz X1210.gwas.imputed_v3.both_sexes.tsv.bgz X1339.gwas.imputed_v3.both_sexes.tsv.bgz X136.gwas.imputed_v3.both_sexes.tsv.bgz X1379.gwas.imputed_v3.both_sexes.tsv.bgz X1418_6.gwas.imputed_v3.both_sexes.tsv.bgz X1438_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X1468_3.gwas.imputed_v3.both_sexes.tsv.bgz X1468_5.gwas.imputed_v3.both_sexes.tsv.bgz X1498.gwas.imputed_v3.both_sexes.tsv.bgz X1508_3.gwas.imputed_v3.both_sexes.tsv.bgz X1518.gwas.imputed_v3.both_sexes.tsv.bgz X1538_1.gwas.imputed_v3.both_sexes.tsv.bgz X1538_2.gwas.imputed_v3.both_sexes.tsv.bgz X2000.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1065.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1074.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1075.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1094.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1111.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1138.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1220.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1226.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1265.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1286.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1309.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1387.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1465.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1473.gwas.imputed_v3.both_sexes.tsv.bgz X20002_1474.gwas.imputed_v3.both_sexes.tsv.bgz X20023_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X20107_1.gwas.imputed_v3.both_sexes.tsv.bgz X20118_11.gwas.imputed_v3.both_sexes.tsv.bgz X20160.gwas.imputed_v3.both_sexes.tsv.bgz X2020.gwas.imputed_v3.both_sexes.tsv.bgz X20489.gwas.imputed_v3.both_sexes.tsv.bgz X20517.gwas.imputed_v3.both_sexes.tsv.bgz X20544_15.gwas.imputed_v3.both_sexes.tsv.bgz X2188.gwas.imputed_v3.both_sexes.tsv.bgz X2395_1.gwas.imputed_v3.both_sexes.tsv.bgz X2395_2.gwas.imputed_v3.both_sexes.tsv.bgz X2644.gwas.imputed_v3.both_sexes.tsv.bgz X2664_5.gwas.imputed_v3.both_sexes.tsv.bgz X2714.gwas.imputed_v3.both_sexes.tsv.bgz X30030_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30070_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30090_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30100_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30150.gwas.imputed_v3.both_sexes.tsv.bgz X30180_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30190_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30220_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30260_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30280_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X30520_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X3143_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X3148_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X3581_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X3761_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X4080_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X4105_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X41215_0.gwas.imputed_v3.both_sexes.tsv.bgz X4124_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X46_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X4803_0.gwas.imputed_v3.both_sexes.tsv.bgz X4803_11.gwas.imputed_v3.both_sexes.tsv.bgz X5104_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5108_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5116_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5119_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5133_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5134_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5201_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5254_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5262_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5265_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5983_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5984_irnt.gwas.imputed_v3.both_sexes.tsv.bgz X5993.gwas.imputed_v3.both_sexes.tsv.bgz X6138_6.gwas.imputed_v3.both_sexes.tsv.bgz X6141_1.gwas.imputed_v3.both_sexes.tsv.bgz X6145_1.gwas.imputed_v3.both_sexes.tsv.bgz X6149_3.gwas.imputed_v3.both_sexes.tsv.bgz X6155_7.gwas.imputed_v3.both_sexes.tsv.bgz X6160_5.gwas.imputed_v3.both_sexes.tsv.bgz X6164_4.gwas.imputed_v3.both_sexes.tsv.bgz X6177_1.gwas.imputed_v3.both_sexes.tsv.bgz X6177_100.gwas.imputed_v3.both_sexes.tsv.bgz X6177_2.gwas.imputed_v3.both_sexes.tsv.bgz X93_irnt.gwas.imputed_v3.both_sexes.tsv.bgz C3_BREAST_3.gwas.imputed_v3.both_sexes.tsv.bgz C3_MALE_GENITAL.gwas.imputed_v3.both_sexes.tsv.bgz C44.gwas.imputed_v3.both_sexes.tsv.bgz C50.gwas.imputed_v3.both_sexes.tsv.bgz CARDIAC_ARRHYTM.gwas.imputed_v3.both_sexes.tsv.bgz COX_ARTHROSIS.gwas.imputed_v3.both_sexes.tsv.bgz G6_NERPLEX.gwas.imputed_v3.both_sexes.tsv.bgz H7_LENS.gwas.imputed_v3.both_sexes.tsv.bgz I84.gwas.imputed_v3.both_sexes.tsv.bgz I9_IHD.gwas.imputed_v3.both_sexes.tsv.bgz K11_GALLBILPANC.gwas.imputed_v3.both_sexes.tsv.bgz K40.gwas.imputed_v3.both_sexes.tsv.bgz M13_HALLUXVALGUS.gwas.imputed_v3.both_sexes.tsv.bgz XIX_INJURY_POISON.gwas.imputed_v3.both_sexes.tsv.bgz
ENSG00000158195 1.41794 2.48764 1.76139 0.131673 0.817835 NA -1.41631 0.945268 NA 3.05029 0.88241 0.314556 -0.474436 0.307466 0.575149 1.66608 0.628964 -1.13332 1.10952 0.0205013 -4.75298 -1.37379 -2.36108 0.653186 -0.285918 -0.389677 0.970459 -1.29202 1.38311 1.79509 -2.73334 -0.397958 1.11341 -1.82552 0.37192 3.03003 -2.81963 -1.7291 0.0704336 -3.62389 -0.0346064 0.414027 1.80031 NA NA NA 0.760579 -0.222055 1.4 1.22766 -3.2095 -1.55445 -1.92906 -2.67 NA -3.81917 2.103 1.41367 -1.30857 0.994774 NA 2.64568 NA 1.53227 -3.09996 1.36082 -0.00143915 1.36652 -1.9537 1.64748 -1.34012 2.85701 0.300279 -0.951483 -1.24269 0.315068 0.47029 0.0733156 -1.69669 -2.01004 -1.29944 0.62707 2.20738 1.99946 1.53392 2.23062 -1.3415 NA 0.00478814 -1.49454 0.706135 -1.14242 2.22649 NA -0.276509 -0.0112712 1.21581 0.675047 -0.927606 -1.54186 1.23705 -0.265675 1.66193 0.133044 -2.15061 -1.33049 -0.20213 -0.288204 -1.29275
ENSG00000158201 -0.0748842 1.61248 -0.370411 1.67679 -0.6724 0.0260584 0.153468 -0.859365 0.810798 -1.13829 1.64402 -1.22331 0.796982 1.86788 0.206303 -0.443647 0.654013 -0.185054 0.189835 -2.5569 0.242172 1.75145 0.601068 -1.00452 0.31754 -1.37588 -0.461684 -0.977592 0.624436 -0.290216 -0.76995 -0.809452 -0.142467 0.952012 -0.749819 -0.650377 0.65631 -0.591498 -1.05155 -2.48563 0.782783 -2.09516 NA -0.386162 0.225962 0.988011 -0.191658 -0.648456 -1.25453 2.64581 0.497067 1.53708 3.98257 NA 2.58253 4.2057 NA -2.77623 NA NA -1.03641 -0.78157 -1.78345 -1.15141 1.04229 -3.19732 0.115419 -3.02328 2.1452 -1.03266 0.545314 0.382773 1.51739 -0.276064 -0.861038 -0.982614 -0.201001 1.52457 -0.711756 -0.305406 0.429928 1.84491 -0.642384 0.46319 0.48828 0.160203 -1.16076 -0.245309 -0.181056 -0.132676 -0.863244 NA -0.395132 1.03857 -0.0559838 -0.278557 0.0461892 0.756535 -0.219115 -1.80478 1.02404 0.585023 1.59003 -0.509399 1.24817 0.090845 0.39074 -0.275558 0.981391
ENSG00000158270 -0.786026 0.356595 -1.85263 0.547619 2.20101 -0.524195 0.356064 1.1081 -0.0525862 0.301461 -0.10163 1.06846 -1.05339 0.017417 0.0260423 -0.311425 0.919507 -1.59243 -1.47726 0.339025 -0.448743 1.33983 0.166963 -0.787859 0.392357 -0.582283 -0.347499 0.730049 -0.887499 0.485229 1.20416 0.386015 0.165992 -0.268234 0.247004 0.910535 -0.630429 -0.753303 -0.160962 -0.113202 -0.485132 1.04436 NA NA NA NA 1.17239 NA 0.454917 -0.487737 -0.187098 0.602234 NA 0.816889 0.3563 1.57563 0.396407 0.924667 -2.01363 NA 0.0138623 0.432499 1.00451 -2.62913 0.821359 0.350312 -0.399908 0.542035 0.266412 -0.644484 0.91755 -2.49602 -1.4298 0.368569 1.44007 -1.20054 -1.08822 -0.0170441 -0.641595 -0.612527 -0.200271 -1.19681 -0.837552 -0.231409 -0.576373 0.255382 NA 0.0301815 -2.03832 NA -0.0928821 -0.179934 0.126209 0.161545 NA -2.17402 NA 0.944255 -1.22388 -2.1773 -0.36118 NA 0.568886 -0.766203 1.18131 1.30661 1.18048 -0.206692 -0.838669
ENSG00000158286 0.117972 -2.527 -0.0137658 -0.584 1.62731 1.07792 0.170893 -0.867283 NA 0.237902 1.81649 1.73937 0.487207 1.05884 -0.199795 -0.0328977 -0.577801 0.453514 -0.608086 -1.45566 1.01811 0.877887 -0.300357 0.641127 -0.781013 -0.428714 1.58849 -0.442557 1.78323 -1.02295 -0.158191 1.81482 -0.686158 0.97453 0.0150809 -0.301113 -0.271069 -0.727551 0.608334 -0.262589 -2.30314 1.68924 -1.89815 -0.00464687 -0.280019 0.798401 0.922256 -1.10745 -0.837608 NA -0.189208 -2.94893 -0.0943127 NA 0.874195 0.701742 1.42055 3.33846 1.52622 -0.103142 -0.364199 -1.5673 NA 1.48949 1.17406 -0.6739 -0.175596 -0.915315 0.0857188 -1.09079 -0.668545 0.563642 -0.680995 2.38402 2.49152 NA NA -2.01833 0.0349569 -0.915469 0.566901 -2.62084 -1.50712 NA -1.35401 -0.478059 1.23156 -2.02634 -0.201435 NA -0.476211 -1.37185 1.05031 -1.19912 0.320729 0.159346 -1.39161 -1.48012 0.482347 0.886744 -0.78603 0.426196 1.33632 -0.255867 0.557127 0.573093 0.197375 0.677537 0.9662
ENSG00000158292 -1.18747 1.95718 0.463315 -1.34093 -0.298621 0.804255 -0.337141 -1.99541 NA -0.216419 -0.350753 0.235874 1.39763 0.0739404 0.762801 0.576021 -0.0572108 0.0126654 -0.211996 -0.900268 -1.21025 1.51488 1.99793 -0.849339 0.779221 -0.605917 -0.931282 0.523107 -1.07841 0.768256 -0.383939 -1.64848 0.8104 -0.817833 -1.11998 0.186212 -1.66595 -1.14502 NA -0.00925248 2.1836 -1.70792 -0.855743 NA 1.22533 NA NA 0.704133 -0.200957 -1.60377 -0.634549 NA -2.47769 NA -0.671538 0.830686 -0.443015 -1.74146 -1.01355 0.912329 0.443952 1.0612 -0.410312 -0.0645737 -1.75193 -0.682743 0.621753 -0.189543 -0.259166 1.60695 0.180005 0.216936 1.43696 -1.96128 -0.0226845 NA -0.60009 0.605625 NA -1.0548 -0.654447 0.643991 -0.527363 -0.0624746 2.15618 -1.36491 1.05377 1.89883 -0.824301 0.204149 -0.399915 0.293273 -0.57349 NA -0.375017 NA 1.63486 0.833112 0.231121 0.209533 1.30155 0.40779 0.0749001 -1.97432 0.96332 0.367877 -1.47223 0.11437 -1.11607
ENSG00000158321 0.459682 1.59908 0.151154 0.483079 -2.68119 0.503471 1.49558 0.0545942 -1.33033 0.209038 3.16407 0.813263 0.608838 0.631958 0.141341 -0.878439 1.07394 1.62889 -3.03752 0.212075 -0.0679046 1.29925 1.05087 1.46851 -0.443325 -1.05155 1.84235 -1.15824 -0.4794 -1.01934 0.439446 -0.624768 -0.148608 1.75603 1.00288 1.18805 0.588502 0.233126 -0.467917 1.68979 -1.02089 NA NA 1.10413 1.61407 NA 1.3649 0.557073 -0.192486 1.13815 -1.01137 2.27134 -0.937091 -2.67452 -5.5501 -1.33146 0.609994 -0.571661 -0.829876 NA -2.81265 0.265033 -2.02282 0.317392 0.915636 -1.86974 -0.27655 -1.97943 -0.922635 -0.488459 0.951689 0.346134 0.939354 -1.82729 -0.325431 1.52471 1.54389 -0.360518 -1.55123 -1.33287 0.934709 -1.40465 -0.700934 -0.655631 0.193573 0.67932 2.68237 NA -0.741371 -0.145246 -0.791822 1.49172 -0.925683 1.08665 1.74268 0.104613 -0.0508611 1.76416 -0.515505 -0.102432 NA 0.841149 -1.18745 -2.7449 0.747169 -0.101387 -0.0128246 -0.299641 -0.636377
ENSG00000158373 -0.423151 0.784325 -2.77433 0.588939 -1.38944 1.74702 -4.38609 0.50839 2.70757 2.0043 -1.89318 -3.21291 2.31173 -4.04146 0.760205 0.648648 2.66927 -2.99979 -1.83661 -4.91581 3.88682 2.42088 1.7061 1.16617 -8.3632 4.53895 -3.31744 -4.26103 -0.340951 3.40643 -2.88306 -0.953029 -2.64444 2.23675 2.26707 -0.246189 0.17652 0.912602 NA 0.483149 NA 0.237944 NA NA NA NA 0.540211 NA 1.47744 7.81811 -10.8015 NA 6.18229 NA 2.78744 4.78754 NA NA 1.36513 4.13191 1.09436 1.16632 1.34497 1.64005 -0.102292 1.62684 -0.940937 1.3032 3.74714 -1.18558 0.272493 2.75168 -0.600041 -1.09891 0.129969 0.763368 0.424391 -0.774706 NA NA NA -2.38792 0.490657 -0.114659 -2.11636 1.6478 2.58734 0.24666 NA -0.782994 -0.490936 1.31925 -2.85226 2.80272 0.95102 0.161231 0.76746 2.07078 NA 0.300854 1.1015 NA -3.86575 -0.592814 1.04624 0.958841 2.12168 3.12884 1.86912
ENSG00000158411 0.560247 0.44343 -0.535998 1.02547 -2.6377 1.1154 0.699751 -0.631102 NA 1.16389 -0.561448 -1.79094 0.024789 0.484577 1.05088 -0.840216 2.36157 1.61777 -0.838025 -0.754179 -0.188028 1.15034 0.955585 1.3314 -1.68458 0.687119 0.109881 0.971196 0.924233 -1.38472 0.547532 -1.62953 1.02628 0.494991 2.39021 0.258929 0.374487 -0.579348 1.29454 -1.198 -1.0237 -1.35759 -0.513716 0.045961 -0.620902 -0.0505097 3.20364 0.300804 -1.1392 -0.818585 2.14809 0.629237 0.429459 -1.69555 0.381001 0.940573 -2.05633 -0.841578 -0.530447 -0.668044 -1.54407 1.01269 2.29759 -0.221548 0.248443 2.24717 -0.437625 2.46812 -1.57383 -0.854445 0.492764 1.46784 0.390484 0.261192 0.611586 -1.58354 NA -1.29992 0.394007 -0.297153 -2.62732 0.0488771 -0.321333 -1.06909 0.674471 NA 1.88401 -0.484757 0.474561 1.25901 -1.31428 0.000132467 -0.912158 0.0261992 -0.0286953 0.591439 NA 0.687493 0.125909 -1.4237 NA 0.0776585 1.3062 -0.678507 0.822417 1.18116 -0.322702 0.481422 -0.762429
ENSG00000158457 1.19669 0.146482 -0.167553 1.11589 -2.06091 2.61754 0.585116 -0.518641 0.111651 -0.132887 0.782326 0.020926 2.79783 -0.589175 -2.27148 0.0273823 -0.295464 1.06332 0.194206 0.418604 -0.923852 -1.18333 -0.263118 0.538234 0.809538 -1.17862 1.01608 0.186221 0.563763 0.779144 -0.767396 0.823942 0.945131 1.72467 0.781327 1.38172 -0.870253 0.545831 1.53933 -0.344236 -0.315661 0.866953 -0.782723 0.734127 0.745192 2.66637 -0.453024 -1.24679 1.34096 NA NA NA -0.0208183 -0.434944 -0.752231 -0.366172 1.2403 -0.0166989 0.723141 2.51744 -0.171186 1.83255 -1.58758 0.660341 -0.227465 NA -0.868143 -0.29728 0.790529 -0.846446 0.291853 0.913362 0.641208 -0.596158 0.322019 0.519244 0.805889 0.0978625 NA -0.455979 0.19258 1.90159 0.924434 NA -1.89461 -0.13292 0.187077 NA -0.933145 1.17401 -0.239714 1.22031 -0.729892 -0.676383 0.453266 -0.689591 -0.687338 0.915274 -0.757688 1.38962 1.08231 0.626878 1.0124 0.884383 -0.134144 0.131453 1.47822 0.305636 1.09053
ENSG00000158467 0.420415 0.359983 -0.481417 0.684551 -2.00081 1.8927 -0.7288 -1.05656 0.725414 -1.36911 1.51131 0.935903 3.08934 1.00415 0.485652 -1.78825 -1.25057 0.465988 0.897307 -0.502699 0.143815 -1.02633 -0.278819 0.534712 0.301586 0.270215 -0.184623 2.1834 0.581906 0.38398 -0.655657 1.72317 1.72256 0.188084 0.922604 3.44215 2.25389 0.153041 0.318769 NA 0.0713832 -0.659481 -0.0160079 1.84093 1.78372 1.72092 NA -2.63335 0.382638 0.526492 0.355715 1.84238 3.31326 0.771667 -0.173337 NA 1.88738 -1.06644 1.26 1.27533 1.46235 0.507298 -1.44047 1.77976 -0.194808 1.63781 0.560059 0.772359 0.865237 0.70174 -1.96388 1.34007 1.09966 1.20456 1.10521 0.0745195 0.525976 -0.372897 0.517428 0.59867 0.504485 0.734944 -1.08813 -1.25721 -0.423105 0.880347 0.439637 0.315432 -0.333137 NA -1.00431 0.0901728 0.383839 -0.370853 1.41696 1.06505 0.572464 2.82893 0.887583 1.87422 -0.117116 -0.0800036 -0.0183385 0.5627 1.21754 1.81516 0.917053 0.417479 1.4247
ENSG00000158477 -0.0729303 -0.658059 -0.568789 2.10365 -0.734653 -2.35183 0.549843 0.0332761 -0.824738 0.814785 -0.0944837 0.193913 -1.03708 1.9849 -0.480382 0.356166 -0.309748 -2.22637 -0.392482 1.15901 0.850217 1.03057 -0.187778 -0.160433 -2.01837 0.399434 0.149452 -0.200016 -0.200507 -0.47055 -0.262892 -0.604911 -0.2892 1.0272 -0.426558 -1.56296 0.948675 1.65558 0.555569 1.255 -0.229586 NA -1.65836 -1.98581 0.0485651 0.741859 -0.768948 NA 0.999162 1.38457 1.97917 NA -0.435209 1.75841 0.793338 0.102207 0.291062 0.475536 -0.790098 0.455487 0.162034 -0.482033 -0.332519 -0.664447 -0.784411 -1.59541 -0.262194 NA -1.00832 -0.137404 -0.553076 1.03259 NA 0.91233 0.265923 NA 0.248096 -0.758728 -0.230632 -1.77997 -0.173991 0.873399 0.734055 0.275567 NA -1.70915 NA 0.564286 0.838913 -0.535939 0.347026 1.42614 -1.2023 0.471794 NA 0.176368 -0.624831 -1.6231 -0.583427 0.710152 NA 0.365416 0.778125 1.03406 -0.431464 0.281458 -0.632694 0.322838 0.367878
ENSG00000158481 -0.00249837 -2.11505 -0.290462 -1.48973 -0.380379 -0.404818 1.84074 1.25521 NA -0.263382 -0.670162 0.0131292 0.983557 -0.844143 -0.00722217 -0.866092 -0.795689 1.71474 -0.425372 0.351678 0.896974 0.340377 0.0974308 0.456572 1.37655 0.0840851 -0.706694 1.27427 -1.57275 0.125548 0.722885 -0.0615765 -1.69676 2.14561 -0.0914438 0.654515 0.336867 -1.4963 1.5317 0.0502411 1.77709 0.088882 -0.160136 0.339692 2.14172 -0.559208 1.9763 -1.35666 NA 0.415435 0.300216 2.34837 3.31555 4.13111 3.87377 -11.3953 2.27186 1.41352 -1.82581 NA -2.17761 0.0322034 1.52257 NA -0.997152 -0.0135073 -0.825004 0.341483 -1.02859 0.340495 -0.628604 1.08518 -1.50281 -0.152168 -0.305174 0.472908 -0.334524 -0.897566 -1.10395 NA 0.645359 0.199323 -0.763199 -0.497658 0.0865676 0.817428 0.12962 -0.152548 -1.60525 -1.30597 -0.694347 1.94264 -2.65442 1.31672 0.35266 -0.838447 -0.597319 2.13431 NA -0.670728 -1.26952 0.780587 2.69867 -0.993798 -1.35971 -1.44546 NA NA 0.182523
ENSG00000158483 1.05237 0.454592 0.861364 0.602168 -1.55403 0.800821 3.68497 -1.72935 NA -0.235907 -0.697436 0.080332 -2.11041 -0.00480814 -0.636215 0.248144 1.10626 -2.00956 0.109574 0.38604 0.695304 -0.950737 -0.924608 -0.735753 -0.0766573 0.737899 -0.816894 -0.721671 -1.19059 1.06803 -0.516157 1.54101 -2.23985 -0.0934078 0.094665 1.8312 0.325476 -0.662675 -0.54654 -0.275697 -0.382587 -1.35947 0.0326295 -1.51972 NA -0.173748 -0.612076 -1.67362 2.08089 NA -0.1436 -2.36942 3.36798 2.30234 -0.305554 -0.0450913 NA 0.965198 -2.09882 -2.31584 -0.0424988 0.226198 1.24158 0.105613 0.355688 -0.241825 1.90193 0.0644578 NA 1.5665 -1.73617 -1.13317 -0.163989 1.68721 1.30252 -1.4112 -2.31167 0.997132 1.75005 1.411 -1.51549 0.559014 -0.586783 -0.364904 0.349311 NA -0.0063813 -0.734176 0.151373 -0.144903 -2.25844 -0.0615523 0.0932974 0.548052 1.75051 NA NA NA NA -0.70545 -1.00607 0.523301 -2.19725 0.133111 -1.59737 0.0879614 -0.181903 0.416312 0.312103
ENSG00000158485 0.329351 -0.601595 -0.0446063 -1.0402 -2.38752 NA 1.72237 0.139648 NA -1.12037 -0.882651 0.296747 0.378458 0.125905 -1.38327 -0.847519 -1.94352 0.160128 -1.09125 2.20479 1.45335 1.0382 -0.899554 0.213039 -1.96818 -1.64855 0.265387 1.38807 0.55371 -0.672503 -1.41784 -0.655476 -1.10385 -0.396844 0.797789 -0.26129 0.582449 -0.134358 -0.346433 0.990911 1.24127 -0.618273 -0.134367 -1.52858 2.18048 -0.112961 NA 0.384377 -0.929656 0.752163 3.21758 NA 0.339796 -0.940998 -0.884238 0.330269 NA 1.64813 NA -0.677793 -1.47296 NA 1.32598 1.6613 -0.0315486 -1.54354 1.01899 -0.993437 0.56439 -0.600247 0.263571 2.25651 0.480792 0.986816 NA NA NA 0.385898 -1.07154 -0.51386 -1.60611 0.148121 -0.814694 NA NA 1.4172 -0.508903 -0.911331 -0.392839 0.27382 -0.0969493 0.343228 -0.222959 0.245322 0.835887 -0.912306 -1.41599 -0.211633 NA 0.534029 -0.220805 -0.00943517 0.626031 0.0815958 -1.66259 -0.476475 0.0647324 -0.842082 0.182189
ENSG00000158488 1.35194 -0.0675504 0.760014 -1.36546 -1.85785 -0.345014 2.55599 -0.073568 -2.18728 -1.37272 -0.173517 -0.275582 1.28722 0.124047 -1.99957 0.0597028 -0.989712 0.844944 -0.789248 0.560749 -0.286404 0.698409 -0.516165 -0.518508 3.19949 -1.43305 0.952492 2.24638 0.250896 -0.461832 -0.653057 0.620265 -1.25488 0.504287 2.25194 -1.40512 1.51016 0.444303 NA -0.142479 2.23579 NA -1.10423 NA 0.836057 0.450319 -0.0555416 0.0203489 -2.03582 NA 2.81934 NA 2.48357 4.92581 -2.72456 7.06291 1.63778 1.19731 NA -0.312511 -3.58836 -0.00421934 -0.0603284 0.631013 0.862643 0.305126 -0.232875 0.0437419 -0.0926326 -0.896222 0.244672 0.738036 1.1936 -0.150312 -0.0191772 -0.97287 -0.694716 0.0131619 -0.978423 -1.07454 -0.818667 1.16838 -0.0123111 -0.0121114 -0.789238 1.00518 -0.927877 -1.11151 -0.771636 -0.529541 0.149128 1.16444 0.180976 -1.43685 NA -0.617417 -0.521435 1.71947 -1.06862 -0.700216 NA -0.0139066 0.756938 -0.552651 -0.443046 -0.325933 0.828609 -1.76843 0.2729
ENSG00000158517 0.742087 2.32474 -1.32216 0.117627 -0.71189 3.32493 -0.957072 -1.06294 4.0034 -2.8219 0.846044 2.89213 1.57077 0.115854 0.335801 -3.2946 -3.90409 -0.366487 1.1021 1.19011 5.21642 0.430402 0.762629 0.701964 2.06986 -0.242531 3.54462 -0.160055 0.594374 1.2245 0.0720431 -0.0542877 2.25543 3.91674 0.824565 0.984267 1.13123 -0.323657 0.320383 NA -2.62774 1.7782 0.587406 2.68859 1.7002 -0.345938 NA -1.97691 -5.30713 2.55751 -4.63353 -1.004 -1.71505 -1.91223 7.28969 3.39943 -2.50545 NA 2.45474 -2.22259 5.15851 -1.02302 -0.625957 -0.73081 3.8301 -0.209758 0.392149 -0.185217 0.731141 -0.78578 1.2891 0.752725 -0.0154345 -0.4645 -1.39948 NA -2.02428 1.43806 1.07083 0.597982 -0.561587 1.43513 0.300046 -0.281253 -2.25163 NA 0.728882 2.63079 -0.649873 0.300898 -3.70469 2.97911 -3.69621 3.61648 NA 0.379652 -0.185577 -0.0347045 NA 2.93952 1.23759 1.84175 2.92843 -0.51822 0.717288 -0.416894 1.79438 -0.0567137 -0.0508167
ENSG00000158525 -1.88777 1.51683 0.359388 1.74346 -0.460952 -0.548281 -1.17138 -0.704035 -1.46653 -0.0544612 -0.974521 -0.593518 -1.19846 0.127037 -0.624514 0.574309 1.36562 0.0200751 -0.0149207 -1.164 1.79858 1.67547 0.320527 -0.806802 -1.46781 1.76965 -1.10841 -1.26502 -0.0662165 0.668313 1.17951 0.134856 -0.175777 1.09769 -0.115415 0.855784 -0.21922 0.620481 2.73564 -0.122196 1.04923 -0.547447 0.583444 -1.19684 NA -2.0478 1.5645 -0.723573 NA 1.93363 -1.47235 NA -2.71468 -3.21686 0.0583084 0.756709 -0.671803 NA 1.6341 -1.12596 1.48323 NA NA 2.17428 2.09816 1.04277 -0.50484 1.74831 -0.508481 0.381107 0.408105 -0.745222 -0.627786 -0.462425 -1.26316 NA -0.198806 1.09431 0.703999 1.95982 -2.55657 0.568438 NA -0.451287 0.125244 -1.41548 -0.308949 -0.388744 -0.404638 0.0445343 0.727469 0.0144796 0.307427 -0.385613 1.18701 -0.278603 -1.66235 NA 0.471599 -1.06611 1.191 -0.40797 0.0403121 -0.264096 NA 0.0615849 1.1906 -0.74592 0.00450334
ENSG00000158528 -0.163087 0.395939 0.672519 1.7185 1.14769 1.28836 2.21925 -0.344391 1.24904 1.29562 0.259603 1.06228 -2.22934 1.54965 -2.20596 -1.65759 -1.43234 -0.328608 1.60021 2.55524 -1.37854 -0.75673 -1.14667 0.701241 1.29051 -1.13012 -0.386762 0.0851458 0.14747 1.00104 0.107554 0.591768 -1.30772 -1.32552 -0.71213 -0.311786 1.15199 0.444098 -1.18072 -0.575677 0.297722 -2.57763 0.83169 NA 0.225985 NA -1.05063 -0.969696 NA 2.43015 -2.083 -2.45003 2.47143 -1.34628 1.58569 -3.36319 -2.15575 -0.116203 -0.0586465 1.22716 -1.01398 -1.6001 NA 0.985968 -0.729576 -0.563817 2.00206 -0.772162 0.486427 -0.45806 -0.570091 -1.14404 -2.4014 -1.09616 0.967093 NA 0.696765 -0.99108 -1.07059 -1.46251 0.311564 0.244867 -0.609616 -0.130801 -0.205 -0.760605 -0.0702023 0.982748 -0.863078 -0.771565 1.17083 -2.4352 1.39887 -1.67733 -0.0930621 0.0251678 -0.0821041 -0.802509 0.00422873 -0.631749 -0.537781 -0.427055 0.95215 0.0494459 -0.646287 1.02498 1.68428 0.891463 1.60226
